time,market_return,average_absolute_return,cross_sectional_dispersion,positive_asset_fraction,next_market_return,KMeans_regime,GMM_regime,BayesianGMM_regime,GMM_max_probability,BayesianGMM_max_probability
206,-0.003834432020100948,0.01592750668836514,0.020319959756857506,0.43137254901960786,-0.016128728952587507,0,0,0,0.5191911351679253,1.0
207,-0.016128728952587507,0.022015379736749975,0.02318070220545859,0.21568627450980393,-0.01416236090556212,0,0,0,0.9484035759434923,1.0
208,-0.01416236090556212,0.0209418420371177,0.021990688638595827,0.21568627450980393,-0.00800383258150544,0,0,0,0.875259987778675,1.0
209,-0.00800383258150544,0.01766513238499226,0.022276097503719252,0.4117647058823529,-0.006471127158515719,0,0,0,0.6136212951867891,1.0
210,-0.006471127158515719,0.017350965591026262,0.02180480765179321,0.27450980392156865,0.010858586801626208,0,0,0,0.8584405722724912,1.0
211,0.010858586801626208,0.019542789294022426,0.023415131612533856,0.7254901960784313,-0.005889036335076499,1,1,0,0.9423721209101358,1.0
212,-0.005889036335076499,0.016127831554641023,0.019894346066220096,0.29411764705882354,0.010829591058643675,0,0,0,0.9002185458392314,1.0
213,0.010829591058643675,0.01794761216826257,0.01888921987553402,0.7254901960784313,-0.011072402995375614,1,1,0,0.9216232141254171,1.0
214,-0.011072402995375614,0.018535313291976975,0.020167690203282213,0.27450980392156865,-0.010308660801695088,0,0,0,0.8341317086632469,1.0
215,-0.010308660801695088,0.016233629536024904,0.01814778625673868,0.29411764705882354,0.00261148775273847,0,0,0,0.9590518283594888,1.0
216,0.00261148775273847,0.014572746937902505,0.01889054581825819,0.5882352941176471,-0.014198002036213584,1,1,0,0.7093263745988498,1.0
217,-0.014198002036213584,0.022364346507426473,0.026128126835447397,0.27450980392156865,-0.005862901736455197,0,1,0,0.5274644911269988,1.0
218,-0.005862901736455197,0.014576858949909711,0.017543904182527995,0.45098039215686275,-0.0007045012595862773,0,0,0,0.8674807025175602,1.0
219,-0.0007045012595862773,0.01684843955152159,0.02187405924437537,0.47058823529411764,0.0068628656721651145,1,1,0,0.910557659836278,1.0
220,0.0068628656721651145,0.018223011740028515,0.020295380860241876,0.6862745098039216,-0.004015431131279878,1,1,0,0.6649657798700104,1.0
221,-0.004015431131279878,0.014976121491002477,0.020123023826281294,0.39215686274509803,0.026124587120766336,0,0,0,0.6425762923905537,1.0
222,0.026124587120766336,0.02891386777541243,0.025641106842307335,0.9215686274509803,0.010544912332749113,1,1,0,0.9906082037057067,1.0
223,0.010544912332749113,0.01763286447839402,0.024025950322760375,0.6470588235294118,-0.0008974316915750987,1,1,0,0.942533005694851,1.0
224,-0.0008974316915750987,0.016883302694752775,0.021075705360337437,0.45098039215686275,0.009861772996976324,1,1,0,0.6215764337178074,1.0
225,0.009861772996976324,0.01704015597806073,0.020847712625247383,0.7254901960784313,0.004528632148814528,1,1,0,0.7020169540767938,1.0
226,0.004528632148814528,0.012760573754491591,0.016656508029619318,0.6078431372549019,-0.016276947489926846,1,1,0,0.6807318565662993,1.0
227,-0.016276947489926846,0.01904388780606373,0.01653923118457151,0.23529411764705882,0.012591116364206137,0,0,0,0.9882293693851841,1.0
228,0.012591116364206137,0.019751139709330574,0.0205763056161366,0.7450980392156863,0.011351386164983544,1,1,0,0.9039001913299372,1.0
229,0.011351386164983544,0.022060842173957092,0.02764288055508558,0.6274509803921569,-0.010248599785625279,1,1,0,0.9607893815582653,1.0
230,-0.010248599785625279,0.016920117708210666,0.019803839655418293,0.29411764705882354,-0.0062635334958359495,0,0,0,0.85665868553398,1.0
231,-0.0062635334958359495,0.015072138220952085,0.01760199729226594,0.37254901960784315,-0.01440450200343431,0,0,0,0.6473399164859943,1.0
232,-0.01440450200343431,0.019601162762798042,0.018235307399266702,0.13725490196078433,-0.0013471373417623922,0,0,0,0.9916348688218316,1.0
233,-0.0013471373417623922,0.015951607838008072,0.021853255863406768,0.39215686274509803,0.003450549535370064,0,1,0,0.5794270027570435,1.0
234,0.003450549535370064,0.019164028653937095,0.024985747582963114,0.5490196078431373,0.010410815795186988,1,1,0,0.9506375678831808,1.0
235,0.010410815795186988,0.0185016074702306,0.021376318222084356,0.7450980392156863,-0.006404435576194211,1,1,0,0.9332575075583348,1.0
236,-0.006404435576194211,0.015319682693424453,0.01984671282900837,0.39215686274509803,0.004324297425293044,0,0,0,0.728626235057483,1.0
237,0.004324297425293044,0.014090324352492136,0.01897276825581214,0.6274509803921569,0.0033294080706108165,1,1,0,0.8322257890680701,1.0
238,0.0033294080706108165,0.01589264224736057,0.022755100745920007,0.6078431372549019,-0.019717495483980923,1,1,0,0.6614930256836661,1.0
239,-0.019717495483980923,0.022143728454604144,0.017817094594570163,0.0784313725490196,-0.017948042658890957,0,0,0,0.9903094560554407,1.0
240,-0.017948042658890957,0.0249274838313798,0.02569369623613707,0.1568627450980392,0.013004569521776074,0,0,0,0.9847850400197481,1.0
241,0.013004569521776074,0.017531380395194147,0.020328826888297003,0.7058823529411765,-0.014997480380134393,1,1,0,0.9387295493462064,1.0
242,-0.014997480380134393,0.02201417979176157,0.022099935264492776,0.1568627450980392,-0.0053802993984265225,0,0,0,0.9706616312074663,1.0
243,-0.0053802993984265225,0.016816385509591098,0.022467254795841708,0.27450980392156865,0.0013180615378151855,0,0,0,0.8519143983525855,1.0
244,0.0013180615378151855,0.017352950334314582,0.021876271790923527,0.5098039215686274,0.0071017064429461495,0,1,0,0.798725565111056,1.0
245,0.0071017064429461495,0.015506733552769839,0.018563947776009015,0.7058823529411765,-0.0069250126809119504,1,1,0,0.9305105147420142,1.0
246,-0.0069250126809119504,0.014035035867547884,0.018204227910639918,0.29411764705882354,-0.015313673102991119,0,0,0,0.7886575315036065,1.0
247,-0.015313673102991119,0.020589397529411507,0.021116002639629594,0.17647058823529413,-0.007362827968651764,0,0,0,0.9617480264659816,1.0
248,-0.007362827968651764,0.017522456389339067,0.021030058142841115,0.35294117647058826,0.007608185163491189,0,0,0,0.9008552415865393,1.0
249,0.007608185163491189,0.015977405738096348,0.01939115961445753,0.6862745098039216,-0.00512282662864648,1,1,0,0.8123149134487173,1.0
250,-0.00512282662864648,0.017409915375663512,0.022517583897717335,0.37254901960784315,-0.010964135854584453,0,0,0,0.72819172189098,1.0
251,-0.010964135854584453,0.01601424390408056,0.016845789900603945,0.19607843137254902,0.025147703185446006,0,0,0,0.9534390468370084,1.0
252,0.025147703185446006,0.027318803043112436,0.019880721064093502,0.9215686274509803,-0.012246451581925038,1,1,0,0.9906850524437953,1.0
253,-0.012246451581925038,0.02043255213405306,0.02060946378632323,0.21568627450980393,-0.009944151691334663,0,0,0,0.9439347961715154,1.0
254,-0.009944151691334663,0.017823664404687443,0.02122350454159671,0.3137254901960784,-0.00023064302534190384,0,0,0,0.9444682626124782,1.0
255,-0.00023064302534190384,0.015058527299420059,0.019109873450683965,0.45098039215686275,0.004630215910578086,0,0,0,0.519552282518834,1.0
256,0.004630215910578086,0.013583217624306842,0.016685907320305084,0.6274509803921569,0.006612134423482468,1,0,0,0.5176640708211252,1.0
257,0.006612134423482468,0.015999746787655096,0.019386465479853517,0.6666666666666666,0.0004495332245160885,1,1,0,0.9525253016266335,1.0
258,0.0004495332245160885,0.01578972296364698,0.020783097997969638,0.49019607843137253,-0.002715809682382632,0,1,0,0.7318159399376567,1.0
259,-0.002715809682382632,0.012601353580325774,0.016597467487357256,0.43137254901960786,-0.0007719711627418558,0,0,0,0.5480506928066216,1.0
260,-0.0007719711627418558,0.014817670690784086,0.020615539462864527,0.49019607843137253,0.006761977276031378,1,1,0,0.728088081878326,1.0
261,0.006761977276031378,0.01413127066604046,0.017304780048423354,0.6470588235294118,-0.010320453493583065,1,1,0,0.6271283780419526,1.0
262,-0.010320453493583065,0.014940572616219247,0.014509886337049529,0.21568627450980393,0.01358990245460696,0,0,0,0.9469360487935886,1.0
263,0.01358990245460696,0.021235977079174777,0.021905831861225786,0.7058823529411765,0.0030689736519090983,1,1,0,0.9750619160384641,1.0
264,0.0030689736519090983,0.01771060952293152,0.022836726056160682,0.5294117647058824,-0.013291134871635297,1,1,0,0.6860929616558699,1.0
265,-0.013291134871635297,0.018718026322810118,0.018668667064208888,0.27450980392156865,0.009934614658646491,0,0,0,0.946783538064038,1.0
266,0.009934614658646491,0.01885172216275298,0.022520733112040756,0.6666666666666666,0.015552509380218776,1,1,0,0.9324954273930202,1.0
267,0.015552509380218776,0.02095936164117813,0.0220637691885848,0.803921568627451,0.01459861588783767,1,1,0,0.9747929716465675,1.0
268,0.01459861588783767,0.019056417809583538,0.019391076772725106,0.7647058823529411,0.007056370730262405,1,1,0,0.9683970053663498,1.0
269,0.007056370730262405,0.018673066815233116,0.022537500200465625,0.7450980392156863,-0.008140927349533858,1,1,0,0.9728610160888116,1.0
270,-0.008140927349533858,0.01568055824263337,0.019097946434180803,0.23529411764705882,-0.003296154903969299,0,0,0,0.9317708525814641,1.0
271,-0.003296154903969299,0.01711906277702594,0.022334037993714365,0.5098039215686274,0.006376393640072765,1,1,0,0.7038981164225627,1.0
272,0.006376393640072765,0.021247405954973857,0.028138985863142587,0.6274509803921569,0.002033984473435286,1,1,0,0.8890035078395662,1.0
273,0.002033984473435286,0.01450303836414412,0.0198441449585381,0.5490196078431373,-0.012566274947009407,1,1,0,0.682639004417097,1.0
274,-0.012566274947009407,0.016314886567468056,0.01833468637745184,0.19607843137254902,-0.004992404881975013,0,0,0,0.9290996505737105,1.0
275,-0.004992404881975013,0.015399371362847573,0.01889820820874242,0.39215686274509803,0.000417703197162352,0,0,0,0.6762296245411655,1.0
276,0.000417703197162352,0.014839044308719143,0.021547631606331646,0.6274509803921569,-0.0052588779262624265,1,1,0,0.6053386763543239,1.0
277,-0.0052588779262624265,0.01765837537454415,0.021788580712494742,0.3333333333333333,-0.0020190703410479295,0,0,0,0.9227937309617836,1.0
278,-0.0020190703410479295,0.017252756151091495,0.023362661485957177,0.4117647058823529,0.012910996965131849,0,1,0,0.5373946617118007,1.0
279,0.012910996965131849,0.016429287461230832,0.01759967672488102,0.7450980392156863,-0.017841186101203457,1,1,0,0.9335757811267276,1.0
280,-0.017841186101203457,0.023549160374818166,0.020839990138487103,0.11764705882352941,-0.0030647693492795855,0,0,0,0.9968764814787338,1.0
281,-0.0030647693492795855,0.014015598056626612,0.016093298337761637,0.39215686274509803,-0.005851381728845186,0,0,0,0.8693137949638988,1.0
282,-0.005851381728845186,0.01749527237602099,0.022149686815671542,0.4117647058823529,-0.001072582247526882,0,0,0,0.5942704291765817,1.0
283,-0.001072582247526882,0.015458725532118786,0.020189135490752356,0.35294117647058826,-0.01961943792146595,0,0,0,0.6675586959140054,1.0
284,-0.01961943792146595,0.02285227697508103,0.0236631617623374,0.21568627450980393,0.008377343304962004,0,0,0,0.99269855728799,1.0
285,0.008377343304962004,0.014272927847042286,0.01565797416732916,0.6862745098039216,0.0010940677939733677,1,1,0,0.8486866153439744,1.0
286,0.0010940677939733677,0.014544783072993422,0.019097825770857252,0.5882352941176471,0.00014092407965401302,1,1,0,0.5961597029413748,1.0
287,0.00014092407965401302,0.018225399369658658,0.027180760624877794,0.49019607843137253,0.022960816456187753,0,1,0,0.5974309120598873,1.0
288,0.022960816456187753,0.024936226995240608,0.023138721649433494,0.8823529411764706,-0.013116248048435745,1,1,0,0.9961572892067124,1.0
289,-0.013116248048435745,0.02086448392564556,0.022574492705251595,0.3137254901960784,-0.01040572219171563,0,0,0,0.970424364690967,1.0
290,-0.01040572219171563,0.018186604379460684,0.02042339342604891,0.27450980392156865,-0.01006912212438551,0,0,0,0.9569384884010825,1.0
291,-0.01006912212438551,0.016762493529884452,0.01765886158244147,0.3137254901960784,0.008038987602431356,0,0,0,0.9444574425492575,1.0
292,0.008038987602431356,0.013886302746674455,0.017091528644582018,0.7058823529411765,0.01080611910390408,1,1,0,0.7927211016289956,1.0
293,0.01080611910390408,0.018739608361264704,0.02227652728353384,0.7647058823529411,-0.008469546003816268,1,1,0,0.9345915545794627,1.0
294,-0.008469546003816268,0.018279530286284533,0.021915026619998494,0.35294117647058826,0.0012887964572218535,0,0,0,0.9005941556767205,1.0
295,0.0012887964572218535,0.016124575794769013,0.021445357795745888,0.5098039215686274,0.016300858736533568,0,0,0,0.5317458411055811,1.0
296,0.016300858736533568,0.018898590845542407,0.016719461225660856,0.803921568627451,0.0019503219772820156,1,1,0,0.9659734085656274,1.0
297,0.0019503219772820156,0.017366989368552372,0.02138856981570362,0.6078431372549019,0.009591421941215391,1,1,0,0.6481920214658599,1.0
298,0.009591421941215391,0.01907359861116505,0.02449839225832855,0.6666666666666666,-0.004417206811374033,1,1,0,0.9895208604649183,1.0
299,-0.004417206811374033,0.02119720192160143,0.026634919612818324,0.27450980392156865,0.0011934628204419966,0,0,0,0.8786932648188659,1.0
300,0.0011934628204419966,0.01485270227245954,0.019616288851775725,0.5294117647058824,-0.007495277892677759,1,1,0,0.8752726394722874,1.0
301,-0.007495277892677759,0.020152366085703557,0.024990277855547395,0.3137254901960784,-0.0004738502215111363,0,0,0,0.9684801123404537,1.0
302,-0.0004738502215111363,0.017199791305727023,0.023012928079984427,0.47058823529411764,0.010247538923124756,0,1,0,0.6424670991919085,1.0
303,0.010247538923124756,0.019595032292332535,0.024993026273271574,0.7254901960784313,-0.014687570186599547,1,1,0,0.9589311948730156,1.0
304,-0.014687570186599547,0.01957174811957141,0.0189727994871603,0.19607843137254902,-0.002226100822767438,0,0,0,0.9834893094887579,1.0
305,-0.002226100822767438,0.01531217213548884,0.020116051646157623,0.3137254901960784,0.003372534429559537,0,1,0,0.5972198968205341,1.0
306,0.003372534429559537,0.01325030669298873,0.016068656887224184,0.5686274509803921,-0.005952307562380652,1,0,0,0.50403157184424,1.0
307,-0.005952307562380652,0.014921903561240568,0.019067277876806017,0.37254901960784315,-0.0047250213743227154,0,0,0,0.7942257648112702,1.0
308,-0.0047250213743227154,0.015454717099533383,0.017867515919249014,0.35294117647058826,0.01346697321439347,0,0,0,0.9138283931899668,1.0
309,0.01346697321439347,0.020376690650333422,0.023382157846996744,0.7843137254901961,-0.011208098262073357,1,1,0,0.9516320144756455,1.0
310,-0.011208098262073357,0.015289783044517481,0.015690014396081843,0.21568627450980393,0.0011565338572622035,0,0,0,0.97245439271456,1.0
311,0.0011565338572622035,0.012253106926616417,0.01619443432029253,0.5882352941176471,0.01482800564469128,1,1,0,0.591825772738655,1.0
312,0.01482800564469128,0.020621327027251498,0.019325601131842087,0.7647058823529411,0.012438382005107527,1,1,0,0.9666909543375299,1.0
313,0.012438382005107527,0.01958214222414032,0.025846409804207097,0.7058823529411765,-0.018563263308277584,1,1,0,0.846744608145291,1.0
314,-0.018563263308277584,0.021629079902598228,0.0188184181939306,0.13725490196078433,-0.00039855748088086,0,0,0,0.9874241520989143,1.0
315,-0.00039855748088086,0.014595639449698905,0.020439889093015754,0.5294117647058824,-0.005227453472923919,0,1,0,0.5534652339909929,1.0
316,-0.005227453472923919,0.015440393474743679,0.018212757152566855,0.37254901960784315,-0.012135728921845517,0,0,0,0.8558151499240156,1.0
317,-0.012135728921845517,0.016908403109068812,0.019013012242214033,0.27450980392156865,-0.007640297806807016,0,0,0,0.9586132991572105,1.0
318,-0.007640297806807016,0.017584870086108623,0.021595294422612855,0.27450980392156865,-0.0013426137941298993,0,0,0,0.7018628294187573,1.0
319,-0.0013426137941298993,0.018639519471158134,0.02517275479781584,0.43137254901960786,0.018075415206412433,0,0,0,0.7895221886247645,1.0
320,0.018075415206412433,0.01991873591905821,0.018856008777048183,0.9019607843137255,0.012720347357542778,1,1,0,0.9717096360047862,1.0
321,0.012720347357542778,0.019397878469547204,0.023256224194783962,0.6666666666666666,-0.011234380948190688,1,1,0,0.9820828882041948,1.0
322,-0.011234380948190688,0.02308315652022732,0.026466809050232794,0.27450980392156865,0.014523063008744933,0,0,0,0.9690022894628436,1.0
323,0.014523063008744933,0.019173389770316657,0.021081763960119192,0.7843137254901961,-0.010393804952567457,1,1,0,0.9838036590093067,1.0
324,-0.010393804952567457,0.018233475940627884,0.021879521721436025,0.37254901960784315,-0.0013363607865302933,0,0,0,0.8888700156389366,1.0
325,-0.0013363607865302933,0.01345847056967998,0.017114593975773872,0.5098039215686274,-0.0038557912910456033,0,0,0,0.6922630788551668,1.0
326,-0.0038557912910456033,0.01613189514074319,0.021696150115571314,0.4117647058823529,-0.009928705364694795,0,0,0,0.7522589979725799,1.0
327,-0.009928705364694795,0.019390536219860373,0.021944567135008856,0.27450980392156865,-0.003771123493529946,0,0,0,0.9488383811276085,1.0
328,-0.003771123493529946,0.020150958948115298,0.026230714932451292,0.39215686274509803,-0.0004082930573637866,0,1,0,0.6549445229588763,1.0
329,-0.0004082930573637866,0.015840094235848753,0.020807067112223118,0.45098039215686275,0.021017357869443885,1,1,0,0.5701473692294765,1.0
330,0.021017357869443885,0.023877499247695978,0.01962077103168406,0.9019607843137255,-0.011817922100240174,1,1,0,0.9944896339625614,1.0
331,-0.011817922100240174,0.01774140854718271,0.022147032399330496,0.29411764705882354,0.004953785172079143,0,0,0,0.9426944685057751,1.0
332,0.004953785172079143,0.016826519663253,0.020435733853994886,0.5294117647058824,0.008538566116706971,1,1,0,0.8974014826388295,1.0
333,0.008538566116706971,0.015006742932479928,0.018912638626748305,0.6862745098039216,0.0037194057849183767,1,1,0,0.8390117923392388,1.0
334,0.0037194057849183767,0.017805605395023624,0.02468165275165184,0.6862745098039216,-0.0021204004026939027,1,1,0,0.9277844389899568,1.0
335,-0.0021204004026939027,0.014282319107971156,0.0190834760866915,0.39215686274509803,-0.0023835164302014765,0,0,0,0.7003946993474444,1.0
336,-0.0023835164302014765,0.013359833529797362,0.016850222633223107,0.43137254901960786,-0.0025552197754979944,0,0,0,0.7864057019540116,1.0
337,-0.0025552197754979944,0.013916950894201096,0.017760174098951906,0.37254901960784315,-0.0008086320655819808,0,0,0,0.724509477945532,1.0
338,-0.0008086320655819808,0.01623416891780746,0.021361378097894325,0.43137254901960786,0.017652155815839312,1,1,0,0.7117850424709402,1.0
339,0.017652155815839312,0.022479543822645498,0.023866836242858375,0.7647058823529411,-0.012543513636687351,1,1,0,0.9929274336999218,1.0
340,-0.012543513636687351,0.0197229102632702,0.021949771950642634,0.23529411764705882,-0.030929473053156478,0,0,0,0.9149807919832665,1.0
341,-0.030929473053156478,0.030983322261909668,0.019600670880820528,0.0196078431372549,-0.015048726524716793,0,0,0,0.9990841359963821,1.0
342,-0.015048726524716793,0.020334119405919313,0.01914962546997219,0.27450980392156865,0.016134396746386566,0,0,0,0.9833823767120683,1.0
343,0.016134396746386566,0.021144890146277667,0.022627962942232606,0.8235294117647058,0.0033342322657219587,1,1,0,0.9615569309820716,1.0
344,0.0033342322657219587,0.017820562813972346,0.02325429632950468,0.6274509803921569,0.00138046157659062,1,1,0,0.9462885823218279,1.0
345,0.00138046157659062,0.014573746634385834,0.018829909391897222,0.5882352941176471,0.004461225757775916,1,1,0,0.7293685017301579,1.0
346,0.004461225757775916,0.014050299997068512,0.018130301892364916,0.5490196078431373,-0.0022471821471538424,1,1,0,0.6437821770802175,1.0
347,-0.0022471821471538424,0.01574320572510232,0.019588166051426128,0.43137254901960786,-0.00971997456542323,0,0,0,0.529395788597198,1.0
348,-0.00971997456542323,0.01641052573826597,0.017823902874333813,0.17647058823529413,0.005943097840429326,0,0,0,0.9081131710145216,1.0
349,0.005943097840429326,0.017386627156933267,0.022712614957547946,0.6078431372549019,-0.016816776669056323,1,1,0,0.7949657442811728,1.0
350,-0.016816776669056323,0.018971013391256158,0.01459269376739078,0.09803921568627451,-0.008970359378098588,0,0,0,0.9806139918229441,1.0
351,-0.008970359378098588,0.016904904881161444,0.02072178330288904,0.2549019607843137,0.01893005954167613,0,0,0,0.8969984253648262,1.0
352,0.01893005954167613,0.023920209666672427,0.02163349501313794,0.8431372549019608,-0.008975271876370459,1,1,0,0.9938150131076833,1.0
353,-0.008975271876370459,0.017821457797539717,0.02058174038817848,0.37254901960784315,0.015060996258274948,0,0,0,0.7921232234939142,1.0
354,0.015060996258274948,0.018541157845200038,0.02151991075132724,0.7843137254901961,0.005084130413618416,1,1,0,0.9458104746758292,1.0
355,0.005084130413618416,0.015390263055315663,0.020763678863896146,0.6078431372549019,0.01327156546237774,1,1,0,0.829421820735269,1.0
356,0.01327156546237774,0.01907086525782769,0.020301914603984103,0.7647058823529411,0.02063230782714914,1,1,0,0.9608561461987818,1.0
357,0.02063230782714914,0.024737902778220706,0.023404000922153483,0.8431372549019608,0.005637220918531911,1,1,0,0.9971755259999351,1.0
358,0.005637220918531911,0.018192786284427727,0.023353874752925188,0.6470588235294118,0.013418002896046494,1,1,0,0.9011135363800945,1.0
359,0.013418002896046494,0.02140014993916025,0.02122060215033646,0.7450980392156863,0.0016462080106923955,1,1,0,0.9784012891332707,1.0
360,0.0016462080106923955,0.01476057472666877,0.01989996683123511,0.5098039215686274,-0.01062510381052276,0,0,0,0.5415429129134331,1.0
361,-0.01062510381052276,0.017674900503790492,0.0217429553286635,0.3333333333333333,0.013536541403441677,0,0,0,0.8020538825019393,1.0
362,0.013536541403441677,0.022428088962225225,0.024353203170289363,0.7450980392156863,-0.010076642801418983,1,1,0,0.9858359044100251,1.0
363,-0.010076642801418983,0.017107375631379665,0.019455601505034652,0.29411764705882354,-0.012558473207903842,0,0,0,0.9246840720935502,1.0
364,-0.012558473207903842,0.020330533497362777,0.02465275088442741,0.3137254901960784,-0.005520322214554809,0,0,0,0.8876624861399961,1.0
365,-0.005520322214554809,0.013901263448580758,0.016987009726575665,0.4117647058823529,-0.0022358823145172953,0,0,0,0.805742388729948,1.0
366,-0.0022358823145172953,0.014611580018794906,0.019028012448451103,0.43137254901960786,-0.006080695427054792,0,0,0,0.741668141219076,1.0
367,-0.006080695427054792,0.013943138919834092,0.01722707143031816,0.3333333333333333,0.007999396438132729,0,0,0,0.8387758664866168,1.0
368,0.007999396438132729,0.016980969775687634,0.021040277233033925,0.6274509803921569,-0.004954945699930295,1,1,0,0.924419490152861,1.0
369,-0.004954945699930295,0.01580855617406556,0.019441116981881768,0.43137254901960786,-0.003921846510276131,0,0,0,0.8251429385863734,1.0
370,-0.003921846510276131,0.01622109795993434,0.018971999380667515,0.39215686274509803,-0.009354235203925029,0,0,0,0.9177570133914518,1.0
371,-0.009354235203925029,0.016409859099317026,0.01806543023460362,0.23529411764705882,0.0008411370709372697,0,0,0,0.9284770982071969,1.0
372,0.0008411370709372697,0.019165784125443106,0.024225710685389444,0.4117647058823529,0.009404959775306542,0,1,0,0.7470758541119338,1.0
373,0.009404959775306542,0.0165954650266475,0.01893873835804571,0.6862745098039216,0.005547081975010613,1,1,0,0.7852533579474746,1.0
374,0.005547081975010613,0.01688787025948887,0.021880184541745434,0.6666666666666666,-0.0036343492969074503,1,1,0,0.7218116237249029,1.0
375,-0.0036343492969074503,0.016726571083802003,0.020183567399787238,0.45098039215686275,-0.011714217056645056,0,0,0,0.6939117059856486,1.0
376,-0.011714217056645056,0.01824135069381725,0.021615105259790816,0.29411764705882354,-0.00460200342997135,0,0,0,0.9672025920113306,1.0
377,-0.00460200342997135,0.016866774051795944,0.022180085551673064,0.37254901960784315,0.004073226650409203,0,0,0,0.7674493246325313,1.0
378,0.004073226650409203,0.01975884512720653,0.02537581743064208,0.6470588235294118,0.006388321472754455,1,1,0,0.9781197348605678,1.0
379,0.006388321472754455,0.013347934652085027,0.016507109842625087,0.6274509803921569,0.0007979646048967575,1,1,0,0.8132991319996903,1.0
380,0.0007979646048967575,0.015189611411552612,0.019704896709624078,0.5294117647058824,-0.001843094539998407,1,0,0,0.5283081571678282,1.0
381,-0.001843094539998407,0.019370796934727614,0.024725418210312367,0.5098039215686274,-0.01663046157586531,0,1,0,0.6369159208455862,1.0
382,-0.01663046157586531,0.020505557972233333,0.022557514348014732,0.21568627450980393,-0.013555594097162732,0,0,0,0.9840951620476084,1.0
383,-0.013555594097162732,0.01790648666155782,0.016895431588430473,0.17647058823529413,0.0015486295289889927,0,0,0,0.9651093118889457,1.0
384,0.0015486295289889927,0.013059701658198596,0.019234542577577694,0.45098039215686275,-0.006264362620091652,1,1,0,0.5353512759209843,1.0
385,-0.006264362620091652,0.016128050822392527,0.02044067800011497,0.37254901960784315,0.0035578833119799366,0,0,0,0.78616853515879,1.0
386,0.0035578833119799366,0.019822044953732344,0.025863248360614863,0.6078431372549019,0.004828005548767334,1,1,0,0.9460993934239942,1.0
387,0.004828005548767334,0.014020939219209726,0.01786013720028841,0.5882352941176471,-0.004155659491954463,1,1,0,0.6671663872338063,1.0
388,-0.004155659491954463,0.01804592245059028,0.02490498764963226,0.37254901960784315,-0.012213161778150001,0,0,0,0.5142886386767613,1.0
389,-0.012213161778150001,0.019259980666087383,0.023556172761384966,0.29411764705882354,0.011053830514761701,0,0,0,0.8798620453097599,1.0
390,0.011053830514761701,0.01713230792993127,0.01779951946383059,0.6470588235294118,-0.009834604296335078,1,1,0,0.9242617748052122,1.0
391,-0.009834604296335078,0.016109642174048554,0.01835580026962244,0.3333333333333333,0.004632324124310258,0,0,0,0.97028664099691,1.0
392,0.004632324124310258,0.0175899925894109,0.023526731705726462,0.5490196078431373,-0.02193032440626346,1,1,0,0.8582964252129404,1.0
393,-0.02193032440626346,0.023345689360169085,0.01839520226899984,0.09803921568627451,-0.0057527713926107385,0,0,0,0.994671902867729,1.0
394,-0.0057527713926107385,0.014890677742383718,0.017766045252754496,0.4117647058823529,-0.001879280238826825,0,0,0,0.9373050607877635,1.0
395,-0.001879280238826825,0.014965622462128889,0.01863837706067214,0.45098039215686275,-0.02340104916968315,0,0,0,0.5897930594043331,1.0
396,-0.02340104916968315,0.025336449512900587,0.017133339985471858,0.11764705882352941,0.0062007432617020505,0,0,0,0.9990487543582612,1.0
397,0.0062007432617020505,0.014764227547334582,0.01904555778278907,0.6274509803921569,-0.002154940951987447,1,1,0,0.853888413762649,1.0
398,-0.002154940951987447,0.016002090581207617,0.019460439292194615,0.45098039215686275,0.0061083780404143995,0,0,0,0.8984747761827695,1.0
399,0.0061083780404143995,0.01497149212541535,0.02008063992522499,0.5098039215686274,0.008366497615274424,1,1,0,0.8044433038052203,1.0
400,0.008366497615274424,0.017849468866818367,0.02162602474396225,0.7254901960784313,-0.003334534023618148,1,1,0,0.9732913316271588,1.0
401,-0.003334534023618148,0.017521117902476662,0.021837135254566268,0.47058823529411764,-0.001892504809253125,0,0,0,0.5234531275569886,1.0
402,-0.001892504809253125,0.015016691878589809,0.020223118533096177,0.39215686274509803,0.022528547739237733,0,0,0,0.8340598766099466,1.0
403,0.022528547739237733,0.02581034252149002,0.024658608940434756,0.8235294117647058,-0.013814501986821675,1,1,0,0.9859405578137461,1.0
404,-0.013814501986821675,0.01828965248335619,0.01865707462153779,0.23529411764705882,0.0001837153539840538,0,0,0,0.9587272543053027,1.0
405,0.0001837153539840538,0.01650151158524295,0.022821824269448242,0.5294117647058824,0.009038589116432518,0,0,0,0.7113159544515343,1.0
406,0.009038589116432518,0.01779350407982045,0.021546230444896872,0.7647058823529411,-0.018889353242124124,1,1,0,0.8871334298947634,1.0
407,-0.018889353242124124,0.022453335527106252,0.02004467852707571,0.09803921568627451,0.006321248324528932,0,0,0,0.9849844412098747,1.0
408,0.006321248324528932,0.016420997052010264,0.02149291291346697,0.5686274509803921,-0.008141114928820465,1,1,0,0.9197652814158428,1.0
409,-0.008141114928820465,0.01484623512638919,0.017528759687118076,0.3333333333333333,0.011033445744518759,0,0,0,0.8890652164247912,1.0
410,0.011033445744518759,0.01689232930787596,0.017088075795151897,0.7843137254901961,-0.016571458953583293,1,1,0,0.9673711437950171,1.0
411,-0.016571458953583293,0.020351613082374334,0.01885988008892566,0.17647058823529413,0.009895916744396068,0,0,0,0.9856428576181866,1.0
