time,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,KMeans_regime,GMM_regime,GMM_max_probability,BayesianGMM_regime,BayesianGMM_max_probability
103,-2.9419732925471864,0.11796206695884659,0.7189710452544861,-0.3296998821599132,-3.215334640450098,2.4900882596568463,0.1920171820668327,-0.1544060661735302,-0.9507973053628215,0.9687137226864085,0.46415361498570296,-0.7648175809940935,0.36073863342489243,-0.5850774762862045,0.986664681960023,-0.40673953614162656,0.20801240741097937,-1.671826763728812,-0.5049370456870146,0.535822191871953,0.7021992902291568,0.29418722834839783,0.7123125532352057,0.6150759586103426,0.4477291859550694,0.2590552368668235,-0.805393435680959,-0.5244068521876804,-1.28512395017705,-0.16731407818154395,-0.47791272443609895,1.3105425804272206,0.7698354417752864,1.3333446756918441,1.247850619647384,1.1122257463442218,0.6629042406783339,-0.4705915096872721,0.4196148553496649,0.5049305725378925,0.19698723258707396,-0.9436539586309081,-0.5552065765088458,0.09076716004309966,0.25915433324043013,0.40174427062528234,-0.17621915430595644,0.6051710074795263,0,0,0.9332269048987643,0,1.0
104,-2.1538772031385993,-1.1107556304409918,0.7285212873411727,-0.13230336483129956,-1.7840732695667068,0.1439851836384992,0.9964884494641574,-0.07392981919473783,-0.06685018313168753,1.0386537183313986,-0.40415077826136414,0.2084538040382558,0.5935887064701978,-0.47362769410217637,0.376612524731921,0.6269425415140727,-0.06918447248884485,-1.2417524002727427,0.23688277260340912,2.3303271046569334,-1.1475967547431223,1.2389859553338574,0.0651102047028556,-0.511029741673845,-0.5345837968913975,-0.45750633918153993,0.5704542482390428,0.7302484194272555,0.5539892634584423,0.7000851426537482,-0.5338365603850685,-1.0148263657467873,0.4455182854097452,-1.4215761737967694,-0.01869758914096807,0.5744076761308335,0.4176365419695462,-0.695036632954172,0.3444050088064419,-0.9863572614066434,0.9255201079434726,-0.698604738683411,-0.20379445490041473,0.23785673966452306,-0.23364472716854662,0.07694914778350244,0.014876972792224965,-0.8603794983895535,0,0,0.8509225170895242,0,1.0
105,5.082800059440158,-0.5850188701160419,-0.10822724130356039,2.119253725258338,0.3144575341443372,1.1729939549161885,-1.030757219331662,-0.06399898836404674,-1.7023178453551768,1.8931732547908369,-0.37635910701137276,-1.1874680797753845,0.19893596652436002,0.8039714673977227,-1.0131196222794652,-1.489092255133772,2.6021854064373526,-1.3448466731840796,1.6425122912230463,-0.03803526515293271,-0.7391090259053676,0.22674219698443077,-1.212583256618749,0.3645969268718496,0.933451795323756,-1.1986092564690176,-0.5540533649149371,1.3442317097029295,-1.4538897220025162,-0.40598712844744883,-0.7785823810717106,-0.7342849377243232,0.06936650863371603,-0.3784802343119931,-0.4775754103543268,-0.9305222940591096,1.2585461499463926,-0.26218947140194715,-0.753699765866634,1.2716651941830297,-0.7807162995316451,-0.4498922249939656,-0.8090477830921748,0.6819326952649835,-0.6136587682892828,0.7472305698731437,1.2379661078108972,-0.3304848428091261,1,1,0.9740960629788145,0,1.0
106,0.24651929104925713,2.590733800702297,-0.2865463390272223,-1.3130530108976173,0.8216746786130028,-0.959496751973395,1.7576549549792053,1.9049897983488984,-1.6817288269392663,-1.4091515892110718,-1.2407094628731572,-0.30267111732384056,-1.5150416805141298,-0.43487044100192157,0.7936804623835808,0.4088753588482294,0.1547413277407664,-0.7274787898419081,-0.2519054456041932,-1.2951611212271021,-1.1058527074895335,0.31424199289717974,0.08438895862429062,0.137170775252133,-0.30650464562656604,0.6897869912799504,-0.5002339661136554,0.999346370975016,-0.8824305253981083,1.055173151686271,-0.78358975900324,0.4696341012223128,-0.6671298461586241,0.14169994838591746,0.018011921008445664,-0.3244359433119158,-0.1948353612880654,-0.6958105920500117,-0.5063979756616223,-0.353366291913623,-0.23547552839042377,-0.5024356986543159,-0.0804223043080112,1.0863676149166517,0.2635581816728056,-1.1274272033865003,0.5406967279146933,0.3158782295728581,1,1,0.6766440580782612,0,1.0
107,2.0792842653609567,-0.5124486076946683,-1.0613185873357287,-0.8948333381443396,0.6369142954539696,-0.8017561205572193,0.3400605205553613,-0.4411758441512172,0.004589200233105293,0.5057890632545926,-0.47946525762279807,-0.32993740529613524,0.20232539351251427,0.4673107740440448,-1.2406267441562115,-0.6485822917934592,-0.9121510137619685,1.1245113387768153,-0.3862780407660196,-1.227937324164371,0.5891926208851321,-0.29018983320018144,-0.10988104924090591,-0.5094767946944346,-0.3343741467471123,0.03140846876489306,0.5999954893920358,1.407029883495993,-0.01959715126608719,0.23649144633502375,0.7217147183319259,-1.1983685039619294,-1.148197806588134,0.24376145839244587,0.4392750093046075,0.9308280558001247,0.1696435099187065,-0.19499378040251664,0.9230033309250011,-0.5348468055208295,0.7561018836948565,-1.5622123898263576,1.8859673859856503,0.9248463248761818,0.14302636316258416,0.926125494969894,0.7495020435928168,0.6365341191698457,1,1,0.8602933454939702,0,1.0
108,-7.472952942056335,2.959578347469825,1.6365512113815903,0.579761745762727,0.16133766105840125,0.8369250455319265,0.838892692612998,-1.8659055540459284,-0.3252120016525674,-1.3477707233411982,0.5624112733176614,-0.795329061784456,-0.3881586080163449,-1.8273777083096172,0.4586557452534938,0.07841343630041997,1.0934677423378525,-1.5165786801007104,1.1821112137624452,0.14104382858009118,-0.8701099165891675,0.9423676256513281,0.9678371704627227,1.2288882978892817,-1.3204385046433826,0.29169842619195463,-0.8623715592746861,-0.6943186590451709,0.08473321591678669,-1.3011915732469124,-0.2973463605282597,0.30830802929253126,1.1650919103873858,0.17736801961818635,0.21816202034839524,-0.5202488513863239,-0.8856560033054377,0.007323300645857065,1.0931162562711356,-0.0885054707820002,-0.29199650367668983,-0.8577356861563337,0.3623752191633906,0.07880010777662898,-0.4456625912914475,-0.5252550835026468,0.15052062840467503,-0.4091106479206495,0,0,0.9948881130139856,0,1.0
109,-5.368460049573885,-4.386211201129657,-1.5619089150255974,0.9485532251354353,0.9209584465816287,-1.5675457355034135,0.4703384826400005,0.2398819475642008,0.19874355311735112,-0.8318493175356098,0.4023114858482987,-0.4946564902822016,-1.347173592450458,0.5976525556345508,0.9136659491727536,-0.43261051079938806,-0.251543126399857,1.0907483785588061,0.44937101471982854,0.00885014833447112,-0.6881197584572869,0.7420964372826103,-0.4784983798009852,-0.4204220828580443,1.4998578897396073,-0.29119736447543765,-1.084000675506158,-0.603675722921606,0.28179149634033696,0.9786331399780256,0.1854595381598587,-1.8389504810951394,-0.09914339354445528,1.2358040535617767,-0.6922071061309758,1.3089363928983146,0.49596323721360996,1.2248677317609318,0.04121562087509729,-0.3195872907314396,-0.5623854693481153,-0.15914324059951052,1.3188225516839591,-0.034487481909970856,0.35212251141943235,0.41948030030457945,-1.2928039074717643,-0.0007879731780840769,0,0,0.9840175682626371,0,1.0
110,-3.264460764777175,-1.3694316046796924,0.38084378509759814,-0.6695395335450235,3.5032421803790137,0.05390259569081189,-0.1383519975918677,0.7751048700694316,-0.21078248294347904,1.5464723801682898,1.293761417878732,0.2550056482972902,-0.11044775206646762,-1.1696099781673215,1.3838171657228362,0.21930647184934407,-0.10008493454128715,-0.3535538792156216,-1.3158861919043676,0.16842202293502498,-0.44203944485857677,0.8640573347839987,0.6373604843939706,-0.8384235691108671,0.9671325513178718,0.22211765573661765,0.28515479697384943,-0.5239667811419629,0.9661240392248659,0.3328059056453426,-0.3148177112824852,0.03143342293181366,0.32368407995506554,0.2013008127624117,0.21399713395419298,0.3455744005797945,-1.2003555155671073,-0.1341337139225702,0.12461223969935735,-0.045677767253026386,0.732837249093016,0.7217041918144984,-1.2120874794779155,-0.36010913036348624,0.021295395462195034,-0.23032789387421893,-0.761589777129879,-0.3360482272135055,0,0,0.9534722236311751,0,1.0
111,1.075730641883238,-4.276373994176829,-1.2607571897052017,-1.1000599023942672,0.25291648546667633,0.6107502822967219,1.1770074133624369,-0.34281133230554534,-0.48655271657303806,0.12589064551543572,1.0978474592986955,-0.5199703395039517,-0.2527322861856225,1.2760910580146871,-1.4413514733481572,-0.38870924415948604,0.22406049202332087,-0.5264721673157784,0.6122825350363535,0.1364959722464956,0.4099892583554465,0.6124646644026771,-0.040927159557132754,0.5211625404206961,-0.5014277614575792,-1.0487039336940316,-0.21091212839273615,-1.3737097641228382,-0.8124214499196132,0.43182433642075335,-0.3811860604979243,-0.4253840012621652,1.615252552915475,-0.48827673083297407,-1.0269039578751475,0.05405937250146604,-0.14085578010375988,-0.3691658836502195,-1.1059798943574835,-0.28179274586142306,1.4252060965046855,0.024221638081266327,-0.42443852401296184,0.07065358601320838,-0.10116160717050326,-0.7063920255032519,-0.34537153904176954,0.6105894805527815,1,1,0.6347043602018367,0,1.0
112,0.6488333653606696,2.2878996420252253,0.031374322712965336,-0.44766100126859354,1.160475903329952,-0.9516466416258585,0.5779527935279416,0.12834825392744503,-1.1173110962204422,-0.9105068399077553,0.9349054638854454,-0.3724150896540688,0.7413428245415309,-0.039494197785385945,1.1112529597155676,-0.19671081797552947,1.2655868605934337,-0.7214163306250644,1.261710483044171,1.1802729108298105,-1.0384122451131068,0.0006158814667494389,-1.2045806428350159,1.5084828556357186,0.4203373246439597,0.7128255672377064,-0.020171933532154383,-1.0924292172654508,-1.287949667671099,0.6774706324715376,-0.1733540716794028,0.22475572820267825,0.30641270413867355,0.24243408993887203,0.4443675749770438,0.13472527531932713,-0.4565454391028071,-0.3163133670104623,0.46254488466945193,1.5785768493826096,-0.16520167331448554,0.8955576672110264,-0.05061524455274567,-0.2508174837509859,0.2247934118276877,0.11088326791538897,-0.2611545903485002,0.5806579812470603,1,1,0.7881846523571946,0,1.0
113,7.153365577701886,0.4995303045431269,2.1400539260073295,-0.36608672359792,-0.4974589423060951,-2.324333831168248,1.4867205565902695,-0.7090118736910455,0.5359752300559283,-0.384830721057807,0.1749190810678411,0.8232502458817695,-0.432621158881719,-1.0319792847313216,0.9615412251947026,-0.05171929738451397,0.17464409478910708,0.0701067854071448,0.9041072141858196,-0.7191969595567644,-0.14940947962360918,-0.5348949504769336,-0.7279100426193257,-0.8975765587854265,-0.29734633056509474,-0.5437161468390836,-1.0828582277200165,0.796633441789399,0.7376876851556419,-0.03779856490880822,-0.05687079042019379,-0.05693353421535469,0.667126220714248,-1.2896439665310846,-1.0351484832430127,-0.4940739037725856,1.8694377303976213,0.03774413317304416,-0.19007194039397296,-0.12673949367454918,0.9617243492989254,-0.7431630175134847,-0.5824052030912957,-0.0887847364375146,-1.5841232532165777,-1.4177097495430755,0.6687224391967156,0.2978100047814444,1,1,0.9879153507755294,0,1.0
114,7.635772687998764,0.553523605551994,-0.8446649592043503,0.31718934336006854,-0.11830352101094964,1.4522563750326356,0.5156910511819232,-0.21659762858782342,0.08769102194207998,-0.5696008442883178,0.7741095799419698,-0.20058972713944825,1.3112502252808975,0.08762781041755396,0.6187811741515169,-1.2414124886389777,0.8905998598456192,1.208194467470446,-1.3971024646072001,-0.17749748032900167,-0.6996361092349835,-0.39553430971639864,0.332591162868834,-0.27807572373675665,0.5414885927748504,1.0231692768224483,-0.5461659136818636,0.026093290788340887,0.23459396057986573,-0.4486537068518273,1.4341784218271307,-1.3275210682009257,-0.6746027889345679,-0.24065781751807452,0.28032749160410925,1.2689034405085544,0.5701832434865386,-1.347832810450427,-0.7438861832824929,1.1415579085958538,1.2584651146378787,-1.071871310590731,-1.0356622229045995,-0.10939853835121632,1.191154867919676,0.5397958652297296,0.07294059791194622,-0.26312832973665623,1,1,0.9798597471379367,0,1.0
115,0.08337038098757484,0.16348118975855566,-0.387403741029789,-1.2336366150287597,-1.2452488844848,0.8372232108717802,-1.7423814624178946,1.666417627400481,-1.6180172464439841,-1.1139422617916261,-0.7983790150074294,0.8917272385980386,-1.2517569320161552,-0.9900889173021306,1.2777592493222583,-0.12042713937188596,0.7159003507671787,0.41774963475487104,0.2215845967900091,0.8706100296129968,0.5372961880441274,-1.1296680666305081,-0.08997713778635476,0.4157202286384623,-0.60110059473509,0.09833732645610627,1.7325444930647511,1.1910273320941767,-1.382697242484621,0.9787882009725932,-1.4964688610373778,-0.053944234966331266,1.4507220922906003,0.8065413376347378,0.03215942447343956,0.13241793204689534,-0.19952628836277325,0.2627848216531916,-1.0756929759740554,-0.26657878899306053,1.1120651517577689,-1.1335329630970365,0.05499909304398547,-0.45258304607992045,0.2803103428515015,-0.008266807222252094,0.890094023716435,1.0370362488226996,1,1,0.6470877987040451,0,1.0
116,-2.3718442382785683,3.548638421832661,-0.12093429144124523,-1.3803435404682758,-0.6852491613825027,-0.8503306096901051,1.2031762897433251,1.7329205037472546,-0.5806966167375134,0.7482095980451725,-0.048168281137586526,-0.7548423156656981,-0.7425914610692181,1.0346320837381395,-0.03765218935730536,0.64426068507751,-0.4125412498991042,0.3712419735695258,-0.23180203398094912,-0.25297702953912027,0.5842474693916511,0.6508911143354451,-0.27314242161819857,-0.11435028927278545,-0.1869038756278969,-1.1455203460133259,1.2558844680941914,-0.25659677897960276,0.4686625881722567,-0.8902609410204146,-0.8511298862546571,-0.5200735319603655,-0.07575020075111923,2.1020521044928,0.19022032740463235,0.3295458771536204,-0.8154924719133403,-0.8096990140903323,-0.5058599859353683,0.818397228115506,0.7678385724481859,-0.44786771944401377,0.9660495754154182,0.06310286441180525,0.30852344097483614,-0.0944508862947403,1.1367491398453982,-0.1063714920625301,0,0,0.8798448987085061,0,1.0
117,2.6091776932500843,0.9153455878639435,-0.02410894594255385,-0.2224067403110851,0.09285520599266602,0.6779958304415252,1.0217462169949798,-0.9634684406230277,-0.5369658901932154,-0.6572207703269808,-2.616160543304774,0.9816009217738427,-0.6031670661461004,1.44876776509189,1.3970081130019547,-0.28271414899588315,0.9559387006490421,0.36278526328193184,0.5674483356621879,-0.10782717335721718,0.6506703835471677,0.7345234739482414,-1.247981493142435,-0.18750909886760928,-1.0802515452946684,0.022032009627264627,-0.6085986422125501,-0.8922676250074087,-0.14211481710649881,-0.4360542241609513,0.5649260826077214,0.6817571476397494,-1.5274541383566975,-0.40817380179515106,-0.03163816052549258,-1.4177358364542103,-1.4662306740358677,-0.5128635353188042,-0.22612117356918263,0.1709266408207714,-0.8523340364620229,-1.7244036186111833,0.6779999913806135,0.056047811079773927,0.4469783425560737,0.20706562435853476,0.6934492561435642,0.44463663132957937,1,1,0.7890035599341201,0,1.0
118,-0.9159870750827626,2.283219000340954,2.724691835725375,-1.1463302534663067,2.304133723656209,0.20049249431204955,-0.0928710062309063,1.906182931396784,1.2741714118284488,0.9156080574906992,2.0350848936320394,-1.526720340565398,-1.0323051230647127,0.011175193931785472,-0.9777090772871876,0.9786564591709449,-1.417217453272926,0.2165352099487136,-0.9487137315720383,0.9139953403698211,0.23649533584656796,-0.9361740037702522,2.1356600765443,0.14775363322756885,-1.3685100012752238,-0.3227030087188858,0.0787257212652771,-0.6036085728973591,-0.7943525893299784,-1.1841838524856805,-0.21017594794973884,0.6815196386255834,0.5173839661641579,-1.0254689766136558,1.2817443976150809,-0.03060121256437627,0.01406056491044517,-0.5071567205310812,0.40009433577261216,0.6947832627529998,-0.18035625674458974,0.35841629281019466,-0.3984956266491685,-0.7356500676985824,-0.7496880512215693,-1.0765325616054366,-0.6194242598459693,0.5071200661714216,0,1,0.5535686065780333,0,1.0
119,-1.3162003672030405,-0.07927088756528378,-0.8508267120776847,-0.868490240805111,1.4882518011111419,0.4488383721603944,0.15927489092093172,1.0537274398739007,1.049154635801645,-1.0236461665763184,0.12077302225042703,-2.0633876381727045,0.7146682264341879,-1.7178132308243932,1.0556697899558674,1.6090885122426002,-0.2934105901232138,0.7893132746094462,-1.3483299784590588,1.1851720556893424,-1.54122794120687,-1.200575936892639,0.10337041628731773,-1.9879036675719586,1.6491777869346316,-0.6133451426525744,0.9939256282374911,1.5755795585153451,0.8175833707918192,0.13568280090234086,0.13554287332592346,0.9436466869953251,1.201452012766742,0.7324447832145715,0.0973764446739616,0.343559616091073,0.15991941080274397,-0.4039311056841529,1.3638406445938807,0.7720873739319886,1.8206497115134312,-0.10110642007118728,-0.12856914496165214,-1.2268259095024248,-0.41547367535433144,-1.5512450006708172,-0.8311035447553217,0.01251447329075202,0,1,0.5130771569362919,0,1.0
120,-5.164172477534965,-1.6164473171585687,1.235697956850509,1.382843632460804,-0.39457656259754875,0.6628216639936513,0.7977317142670918,-0.5222115231601054,0.3421221372051022,0.371860531676472,-1.3647883090985744,-0.12867644906852924,-2.0367660420575495,0.08288198171404611,-0.735035238057503,0.611240485040988,0.40026117931456573,-0.2703852200293381,-0.6145776913687598,-0.5235183937010089,-0.2370241729922293,-0.2568080660591003,0.9573177339303971,-0.00815701659522593,-1.8831984767789662,0.01916547681400974,1.0299341628000227,-0.6056764506939033,0.7776369063239055,0.2739788983076105,0.4675362293394534,0.37916062228701053,0.107819194793506,0.47002880528437446,-0.36361218318525873,-0.0245279014947442,0.09297751177209804,-0.7051458596825112,-0.650072782891195,-0.4825567339873435,1.0265679081124857,0.41319999101301413,0.07186500046888533,0.09122745727236276,-0.3419945822676568,0.47866074886562954,-0.48849166498531055,-0.7417856594521695,0,0,0.9805628779421753,0,1.0
121,-2.127945025523917,1.0933369305745921,-2.862116767316505,-0.6351932500121973,-0.3451269033712255,1.5121988421058206,1.6308213053662697,-2.1716524300489963,0.6885200433436213,2.181901502285506,1.6893360779160729,1.1396196449692284,0.08633075621794889,-0.4880558769873948,0.20469787753193575,0.16432849595182894,0.4517294773540124,0.16831287199512096,-0.8073863863718972,-0.15465743033219917,0.8207360295989993,-1.388329966816387,-0.16221307611178604,-0.3876522832019163,0.10846433134037531,0.45369787184072236,-0.10187956980969477,-0.7367060983707026,1.044450922222703,1.1271954422195225,0.31195440375535877,-0.5350648348792281,-1.2664168329477319,-1.505040387768002,0.36141585258341324,-0.26994204229193514,-0.2689241015208574,1.421516007744915,0.8815637491996584,-0.4480950925569953,0.4251999230599175,1.6663890935628147,-0.9780646380678779,-0.17132934998063454,1.196375549950142,0.6074458669961186,0.06382086624752206,-1.2915355081815107,0,0,0.7948854451254157,0,1.0
122,-5.398459616355161,-0.13243173461390553,-0.2693641710870437,-0.5893770064427751,-1.3519605351536652,-1.2715970909095302,0.3924149964176674,-0.7694656098403703,1.120139362177101,-1.2027450616275244,1.0430412571147996,0.9004930935425196,0.8071495933679936,0.6295115538587412,1.1174271147421606,-0.5530234021997839,0.13013585001409606,-0.6504008607779614,0.4188910250620712,-0.41316470676458195,-0.5310811255756406,-0.6962110695746826,-0.39988899476969886,0.2105574733438101,-1.4632943066442392,0.6386541893398051,-0.0018062771450133854,-1.4957044866892513,2.083765324855728,-0.5434218913063104,-0.31598700417978254,0.6991079710519381,0.12283779652117545,-0.7276802152552392,0.8985286357005523,0.6432255749749316,-1.4609740387585852,0.16752024560272016,-0.2496234445429515,0.28829287570223866,-0.7174358959114769,0.5894265346144743,-0.09509961367081426,-0.6077608476525138,-0.14483700371741448,0.36767871977113636,0.3814844374821376,-0.5916712734485137,0,0,0.9784596534301894,0,1.0
123,-1.2093182149474135,-1.926434369641409,1.875546041992356,1.399654661427859,0.27114073177789283,-0.5706138957116444,-0.686334338200338,-0.7212494381090332,0.0206090861326897,-0.018870142030516825,-1.16936747176485,-0.8577839795143027,0.26183153035771545,-1.3299408530622012,-1.6253865904435132,-0.6828966702999246,0.21855353185473753,-0.3402672612390863,0.9866313103611488,-1.6389185048655812,0.5562752033428323,0.4002234438042358,1.2139851802255441,-0.9349591336815798,1.3145950922020824,2.7459785759272,-0.7117641485227889,-1.3447859352504337,1.3341198279598254,-1.3265183219007706,-1.2105609813705525,-1.309133660493042,0.5153465279752245,0.2398528764393276,-0.9250243957747819,-0.29844949498704376,0.3995165322446016,-0.30607065206277073,-1.071751797679981,-0.12713246365423267,-1.5770307716284628,-0.4882136419519869,0.021522903054099523,-0.08653992760575671,0.3280140334108386,0.2662431083939322,0.9193022988063635,0.06102125548769543,0,0,0.8414891649517917,0,1.0
124,4.539451650374639,-0.1391559420043342,0.9266020068626956,0.11359315401122143,-1.0541845219806587,-0.4019246667391291,1.7336918580018594,1.5464093683139253,-0.3716617260399169,-0.19969032510815735,-0.6462722668655313,0.6969036846816125,0.038680768031296144,-1.7997768995431245,-0.6460820016236783,-0.4165596049696648,-0.28096891525293377,-1.3674740305264206,-1.0972460007294735,0.8036003303189497,0.25912306443159727,0.18289015083823126,0.48416346225680024,1.9911755574213592,-0.08802577143366351,0.5444290335613932,1.4924399162488877,0.2619768348892609,-0.5183390078599424,0.35638801910604856,-0.08728848192214941,0.6282636940998947,-0.31311592687247874,-1.172281596965018,1.5598443886116977,0.04718757819788076,0.9829960256124749,0.6531360887604221,-0.3055904605763488,-0.2716458701694043,0.10434235996247622,0.6966777318818711,-0.9184301018880263,-0.8317153458973742,0.018810880526868794,0.23448721186654042,0.6669064127109022,0.7164452789134282,1,1,0.9588247603718397,0,1.0
125,1.655432667864883,1.268149718148869,0.5989479501984324,1.3686552158371776,0.35095834701359957,-0.2429622525699866,-0.38882325959702674,0.32285071482398586,0.09594683764231661,-1.6515123261835847,-0.616893907166715,-0.1513152411264312,-0.04861193237226685,-0.5734581577079992,0.5099916475894367,-0.47999953231912645,-0.49583825229819606,-1.3904695858783058,1.2892399749224754,-0.5334619568860158,-1.0333939075569938,-0.6441375642942961,-1.8035672450236702,0.3472080655458421,-0.6763469396222875,-0.7113017185701205,-0.054080850455810896,1.7052955632707432,-0.15305602070846072,-1.558939473219299,1.364529844478466,-1.2673762615457196,-0.07325026748960999,-1.1105006014061096,-0.20790462690662764,0.53453205097181,-0.01827927476662782,-1.2833151010644257,0.18177263412650493,-1.2456897378226206,-0.8871479178802606,1.807027603846723,-0.5091461455502136,0.12516591873041713,0.15435854247665767,-0.0066931302852052494,-0.3794030226050512,-0.5016349634805601,1,1,0.7085501817179198,0,1.0
126,4.264602159177389,0.9363457835290844,-1.0251071839697425,-0.07211265869916486,-1.4814498439634742,1.4276639494702184,0.09941613630411353,0.43502442510167594,-1.9838680209295867,0.05345665705782117,1.281500600113908,-0.481150335934039,0.7354115295270339,1.072802300624941,0.1616450004286518,-1.788335862522561,-0.5075366559098197,-0.38029200781525146,1.4219372943324065,1.0634443264779843,-1.2365402225503912,-0.415891904677044,-0.9581554626073469,-0.31799197065958107,-0.24606874013942215,0.23787130495230543,1.2158605076399693,-1.1006760327139808,-0.36281773107543225,0.9079606808535166,0.7521945261561475,0.7674261645061486,-2.1426929465238223,-0.40028438688685225,0.39918980188145364,0.7554774009458429,0.23160681444050485,-0.12026560684932619,-1.3066703305467882,1.185486684615356,1.1601129853966035,-0.06671232148524399,0.5747662458766066,-0.38894254439833137,1.0168855723406427,1.219867575082858,0.5755725157467778,0.17247056481322265,1,1,0.9754707521491914,0,1.0
127,1.8751751278559832,1.7659320531461324,-1.8153782872721937,1.2077087610752295,-0.06857363935869831,0.7675135468630989,0.12842775823556316,-1.1747291948138454,0.3443359030409709,-1.7951825133744166,1.02256875826328,-0.642950021560585,0.11701533481166883,0.8423873569222341,-0.5893832066903021,-0.005493424555956489,0.5380381030686291,0.6280751431032306,-0.24337230934672544,0.7235198635582155,0.5934137896637882,-0.9215673185999189,-0.5932816445786739,1.0952893406234636,-0.2208553957478073,0.5429308918123636,-0.35246527157710994,1.0235208014955939,-0.3692941065515377,0.406354213482139,0.1659476043076305,0.4753660593170732,0.09013408681585129,0.05445689130265143,0.7086345663773567,1.0996889626172848,-0.27784294145694466,0.41114451647125555,0.18262162440456034,-0.8885790213918714,-1.1997466117927342,-0.14880697927663086,0.7470292115178716,0.7214778115263946,-0.7893813461309461,0.38329146157021454,0.6861649050460901,1.1092007249345228,1,1,0.7602184653440772,0,1.0
128,-0.727814685244348,-1.373063791233702,-0.809605488569775,0.14175255761028002,-1.401195433500036,0.8559035761801406,0.017357874830155558,-0.6551852226163593,-1.850362654687139,0.36832489718208855,0.8832397319377215,-0.20281151393081367,0.2587374564448785,-1.6572060763849183,0.8378179301952466,0.9869099938776867,1.4689349920316757,-0.047457853106529356,-1.0511884505029219,0.6382538709355727,0.7113758012987141,-0.19138830150400948,-0.3708445040109552,-0.21428411752386695,-0.5272325590106449,0.5175361021843561,0.39894732949728406,-0.821296840106063,-0.7481930219169258,1.7329239974102157,-0.2871773471264919,0.19455253536253644,-0.8147569349482033,-0.6315193058693254,1.445727601904487,-0.2126786010140326,1.08311402543686,1.2425770323490104,0.5878364671734732,-0.019445390197174135,-0.7048037143158622,-0.30006832899294034,0.060401657059457596,0.6630048581906769,1.1955700764389934,-0.15665777021293315,-0.46670890972924006,1.038299078753256,0,0,0.6750322414087876,0,1.0
129,1.1753466366011993,-0.03369994576730224,1.3472865733685702,0.008572707541985634,0.07102465205543472,-0.21591824425605444,-0.20745662468453271,-0.31128826145578475,-1.1437470459443693,3.176990530694197,-0.21663590635449928,-1.8546112328272188,-1.0489114784075575,0.14109225030777103,0.6677086161677368,0.11237515853655192,-0.2708165088852353,-1.8123870083191127,-0.744796378520135,-0.9954058394920906,0.0473150500844507,-0.6829134257157808,-0.38423518689427505,-0.9962821635959486,-0.2575584220899793,0.147412502029502,0.5384425418495633,0.40859873155094173,-0.567557435052,1.2009105620741962,0.2642376071945892,-0.17450920140756954,0.05639250013545499,0.26780231087892825,0.1442302959116829,0.42101981992759396,-0.10362466680676313,0.9888903769554113,-0.9291696397663136,0.36278777034375015,-0.45553782384231734,-0.7323503795956614,0.841239038867729,-0.542094521891,0.11744468472491756,-0.14723030903025652,0.0847390932950445,0.6280242414101579,1,1,0.8344249662424356,0,1.0
130,-1.7804155151399155,-2.010839316628832,-0.538222041451975,-0.15199883935829775,0.2839528260711476,-1.2811639120908247,-0.6697827637696445,-0.6284008333638932,-0.08647501696942016,-0.4913732044156387,0.59449019235275,-0.26682294883143653,-0.6147718539421124,0.1021194736353029,-1.035160299877301,0.6348765311327602,1.7608955551288554,-0.6952771186729986,0.286504329760283,1.3810316942534677,-1.7181740665199696,1.0885492386478466,-1.061329802732516,0.33393984225877943,0.2493426960517735,-1.118373619452088,0.04316851059352279,0.3176241957085592,-1.056211242481846,0.1967255296974785,1.910939026591057,0.16952392407782355,-1.7456898057792065,-0.4714075275358118,-1.1994207612430545,-0.6450424507057332,-0.43646034563939673,0.3273146112786942,1.5167056649495458,-1.5450484399971276,-0.07082215821320025,-0.46788211644717004,-0.405492051741659,-0.06763479958751989,-0.3739779082857635,-1.1547369833066976,0.5189171447455057,0.19273749235562151,0,0,0.5366063950157376,0,1.0
131,2.4252076832363976,1.258827544938544,-1.2859723431323022,0.3855516203045985,-1.4537637281596674,0.23678582360696376,1.097218125162634,0.5536495383653292,-1.6883781778883127,-0.0779167389344983,-0.4674524067188528,-1.2774259857466315,-0.8117633075430655,-0.8782219758356187,0.2015406828973568,1.7054308560795899,1.352879591663667,0.15546252635657398,0.2305531207838479,0.27514969038863185,-0.3338870951666195,0.8590466756815585,0.1691974061452451,-1.1098525182105223,-1.8551462881733447,0.10123944603183908,0.15976735801738215,-0.25572498392401616,2.5860767203097286,0.12975793383325282,-1.1658346090929637,-0.7578826001709479,0.47832661217836003,-0.16943681873346828,-0.6771017889617221,2.4689290283754977,-0.20129170348575676,0.9721249341846477,0.027208032062811346,-0.26969224641456846,-0.054855476337969854,1.2485744073008695,-0.23108745190157484,-0.19486696478622526,-1.3052860315294534,-0.25670765903638953,-0.263854935419862,0.8760273544955247,1,1,0.8744142716824004,0,1.0
